panel_id	tree_id	node_id	parent_node_id	node_type	tip_label	sample_id_canonical	country_iso3	country_name	year	year_band	prn_mechanism_call	observed_prn_state	inferred_prn_state	transition_from_parent	marker_23s_A2047G	mlst_st	phylo_lineage	clade_id	origin_id	n_descendant_tips	n_countries	dominant_prn_mechanism	origin_support_score	source_file	notes
tip_metadata	balanced_main_tree			tip	SAMD01593369	SAMD01593369	JPN	Japan	2024	2020_plus	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMD01593370	SAMD01593370	JPN	Japan	2024	2020_plus	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMD01593376	SAMD01593376	JPN	Japan	2025	2020_plus	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMD00892044	SAMD00892044	JPN	Japan	2025	2020_plus	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMD00892041	SAMD00892041	JPN	Japan	2025	2020_plus	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN06434363	SAMN06434363	JPN	Japan		unknown	intact	intact			other_base_T	1								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN10739865	SAMN10739865	JPN	Japan		unknown	intact	intact			other_base_T	1								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1931871	SAMEA1931871	KEN	Kenya	1975	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1931748	SAMEA1931748	KEN	Kenya	1975	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1933007	SAMEA1933007	KEN	Kenya	1975	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN07362432	SAMN07362432	MEX	Mexico	2008	2000_2009	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN07362433	SAMN07362433	MEX	Mexico	2009	2000_2009	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN07362434	SAMN07362434	MEX	Mexico	2012	2010_2019	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN07362435	SAMN07362435	MEX	Mexico	2014	2010_2019	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN05770316	SAMN05770316				unknown	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN05770315	SAMN05770315				unknown	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN05770314	SAMN05770314				unknown	intact	intact			other_base_T	1								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1933004	SAMEA1933004	NLD	Netherlands	1949	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1931344	SAMEA1931344	NLD	Netherlands	1950	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751180	SAMEA751180	NLD	Netherlands	1950	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1931718	SAMEA1931718	NLD	Netherlands	1950	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751505	SAMEA751505	NLD	Netherlands	1952	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751484	SAMEA751484	NLD	Netherlands	1954	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1931350	SAMEA1931350	NLD	Netherlands	1965	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751179	SAMEA751179	NLD	Netherlands	1976	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751360	SAMEA751360	NLD	Netherlands	1977	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1931867	SAMEA1931867	NLD	Netherlands	1977	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA2035349	SAMEA2035349	NLD	Netherlands	1982	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1931747	SAMEA1931747	NLD	Netherlands	1988	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751362	SAMEA751362	NLD	Netherlands	1990	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751364	SAMEA751364	NLD	Netherlands	1991	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751263	SAMEA751263	NLD	Netherlands	1996	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA2015291	SAMEA2015291	NLD	Netherlands	1999	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03566780	SAMN03566780	NLD	Netherlands	1999	pre2000	intact	intact			missing_fasta	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03566781	SAMN03566781	NLD	Netherlands	1999	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751366	SAMEA751366	NLD	Netherlands	2000	2000_2009	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA2015299	SAMEA2015299	NLD	Netherlands	2000	2000_2009	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1931351	SAMEA1931351	NLD	Netherlands	2000	2000_2009	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1931798	SAMEA1931798	NLD	Netherlands	2001	2000_2009	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03566785	SAMN03566785	NLD	Netherlands	2010	2010_2019	coding_disrupted_is481	disrupted			missing_fasta	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03566782	SAMN03566782	NLD	Netherlands	2010	2010_2019	intact	intact			missing_fasta	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03566788	SAMN03566788	NLD	Netherlands	2012	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03566787	SAMN03566787	NLD	Netherlands	2012	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385761	SAMN12385761	NZL	New Zealand	1983	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385762	SAMN12385762	NZL	New Zealand	1984	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385763	SAMN12385763	NZL	New Zealand	1985	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385765	SAMN12385765	NZL	New Zealand	1987	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385766	SAMN12385766	NZL	New Zealand	1988	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385767	SAMN12385767	NZL	New Zealand	1989	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385768	SAMN12385768	NZL	New Zealand	1990	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385769	SAMN12385769	NZL	New Zealand	1991	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385770	SAMN12385770	NZL	New Zealand	1993	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385771	SAMN12385771	NZL	New Zealand	1994	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385772	SAMN12385772	NZL	New Zealand	1997	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385773	SAMN12385773	NZL	New Zealand	1999	pre2000	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385774	SAMN12385774	NZL	New Zealand	2000	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385775	SAMN12385775	NZL	New Zealand	2001	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385776	SAMN12385776	NZL	New Zealand	2002	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385777	SAMN12385777	NZL	New Zealand	2002	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385778	SAMN12385778	NZL	New Zealand	2003	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385789	SAMN12385789	NZL	New Zealand	2004	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385790	SAMN12385790	NZL	New Zealand	2004	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385794	SAMN12385794	NZL	New Zealand	2005	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385791	SAMN12385791	NZL	New Zealand	2005	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385793	SAMN12385793	NZL	New Zealand	2005	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385795	SAMN12385795	NZL	New Zealand	2006	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385796	SAMN12385796	NZL	New Zealand	2006	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385780	SAMN12385780	NZL	New Zealand	2007	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385779	SAMN12385779	NZL	New Zealand	2007	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385797	SAMN12385797	NZL	New Zealand	2008	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385798	SAMN12385798	NZL	New Zealand	2008	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385799	SAMN12385799	NZL	New Zealand	2009	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385801	SAMN12385801	NZL	New Zealand	2009	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385800	SAMN12385800	NZL	New Zealand	2009	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385803	SAMN12385803	NZL	New Zealand	2010	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385802	SAMN12385802	NZL	New Zealand	2010	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12585514	SAMN12585514	NZL	New Zealand	2011	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12585513	SAMN12585513	NZL	New Zealand	2011	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385804	SAMN12385804	NZL	New Zealand	2012	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12585521	SAMN12585521	NZL	New Zealand	2012	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12585519	SAMN12585519	NZL	New Zealand	2012	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385782	SAMN12385782	NZL	New Zealand	2013	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385781	SAMN12385781	NZL	New Zealand	2013	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385784	SAMN12385784	NZL	New Zealand	2014	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385783	SAMN12385783	NZL	New Zealand	2014	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385785	SAMN12385785	NZL	New Zealand	2015	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385786	SAMN12385786	NZL	New Zealand	2015	2010_2019	coding_disrupted_other	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12385787	SAMN12385787	NZL	New Zealand	2016	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12585529	SAMN12585529	NZL	New Zealand	2017	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12585527	SAMN12585527	NZL	New Zealand	2017	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12585525	SAMN12585525	NZL	New Zealand	2017	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12585532	SAMN12585532	NZL	New Zealand	2018	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12585530	SAMN12585530	NZL	New Zealand	2018	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12585531	SAMN12585531	NZL	New Zealand	2018	2010_2019	coding_disrupted_other	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03566786	SAMN03566786	NOR	Norway	2009	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA117660713	SAMEA117660713				unknown	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN30963784	SAMN30963784	PER	Peru		unknown	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN30963782	SAMN30963782	PER	Peru		unknown	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN30963786	SAMN30963786	PER	Peru		unknown	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1931348	SAMEA1931348	POL	Poland	1963	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1933040	SAMEA1933040	POL	Poland	1968	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751270	SAMEA751270	POL	Poland	1974	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751268	SAMEA751268	POL	Poland	1974	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751386	SAMEA751386	POL	Poland	1995	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751394	SAMEA751394	POL	Poland	1997	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751397	SAMEA751397	POL	Poland	1999	pre2000	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA751376	SAMEA751376	POL	Poland	2000	2000_2009	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1931720	SAMEA1931720	RUS	Russian Federation	2001	2000_2009	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMEA1931870	SAMEA1931870	RUS	Russian Federation	2002	2000_2009	insufficient_data	insufficient_data												step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN33015663	SAMN33015663	ZAF	South Africa	2015	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN33015688	SAMN33015688	ZAF	South Africa	2015	2010_2019	intact	intact			other_base_T	-								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
