combo_id	min_interpretable_per_epoch	min_eligible_epochs	bound_width_policy	bound_width_max	confidence_policy	mechanism_anchor_required	package_level_anchor_required	country_iso3	country_name	country_mechanism_anchor	n_package_level_hard_anchors	n_eligible_epochs	stage1_epidemiologic_eligible	stage2_mechanistic_eligible	selection_state	included_in_stage1_under_combo	included_in_stage2_under_combo	prevalence_direction	final_interpretation_tier
38	8	2	wide	1.0	high_or_medium	True	False	CZE	Czechia	none	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
38	8	2	wide	1.0	high_or_medium	True	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
38	8	2	wide	1.0	high_or_medium	True	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
38	8	2	wide	1.0	high_or_medium	True	False	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
38	8	2	wide	1.0	high_or_medium	True	False	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
38	8	2	wide	1.0	high_or_medium	True	False	JPN	Japan	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	compatible but bounded
38	8	2	wide	1.0	high_or_medium	True	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
38	8	2	wide	1.0	high_or_medium	True	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
38	8	2	wide	1.0	high_or_medium	True	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
39	8	2	wide	1.0	high_or_medium	True	True	AUS	Australia	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	biologically interesting but uncertain
39	8	2	wide	1.0	high_or_medium	True	True	BRA	Brazil	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
39	8	2	wide	1.0	high_or_medium	True	True	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
39	8	2	wide	1.0	high_or_medium	True	True	CZE	Czechia	none	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
39	8	2	wide	1.0	high_or_medium	True	True	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
39	8	2	wide	1.0	high_or_medium	True	True	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
39	8	2	wide	1.0	high_or_medium	True	True	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
39	8	2	wide	1.0	high_or_medium	True	True	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
39	8	2	wide	1.0	high_or_medium	True	True	JPN	Japan	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	compatible but bounded
39	8	2	wide	1.0	high_or_medium	True	True	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
39	8	2	wide	1.0	high_or_medium	True	True	NZL	New Zealand	recurrent_architecture	0	2	True	False	stage1_only	True	False	upward	compatible but bounded
39	8	2	wide	1.0	high_or_medium	True	True	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
40	8	2	wide	1.0	high_only	False	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
40	8	2	wide	1.0	high_only	False	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
40	8	2	wide	1.0	high_only	False	False	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
40	8	2	wide	1.0	high_only	False	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
40	8	2	wide	1.0	high_only	False	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
40	8	2	wide	1.0	high_only	False	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
40	8	2	wide	1.0	high_only	False	False	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
40	8	2	wide	1.0	high_only	False	False	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
40	8	2	wide	1.0	high_only	False	False	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
40	8	2	wide	1.0	high_only	False	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
40	8	2	wide	1.0	high_only	False	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
40	8	2	wide	1.0	high_only	False	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
41	8	2	wide	1.0	high_only	True	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
41	8	2	wide	1.0	high_only	True	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
41	8	2	wide	1.0	high_only	True	False	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
41	8	2	wide	1.0	high_only	True	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
41	8	2	wide	1.0	high_only	True	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
41	8	2	wide	1.0	high_only	True	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
41	8	2	wide	1.0	high_only	True	False	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
41	8	2	wide	1.0	high_only	True	False	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
41	8	2	wide	1.0	high_only	True	False	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
41	8	2	wide	1.0	high_only	True	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
41	8	2	wide	1.0	high_only	True	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
41	8	2	wide	1.0	high_only	True	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
42	8	2	wide	1.0	high_only	True	True	AUS	Australia	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	biologically interesting but uncertain
42	8	2	wide	1.0	high_only	True	True	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
42	8	2	wide	1.0	high_only	True	True	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
42	8	2	wide	1.0	high_only	True	True	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
42	8	2	wide	1.0	high_only	True	True	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
42	8	2	wide	1.0	high_only	True	True	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
42	8	2	wide	1.0	high_only	True	True	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
42	8	2	wide	1.0	high_only	True	True	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
42	8	2	wide	1.0	high_only	True	True	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
42	8	2	wide	1.0	high_only	True	True	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
42	8	2	wide	1.0	high_only	True	True	NZL	New Zealand	recurrent_architecture	0	2	True	False	stage1_only	True	False	upward	compatible but bounded
42	8	2	wide	1.0	high_only	True	True	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
43	8	2	medium	0.67	high_or_medium	False	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
43	8	2	medium	0.67	high_or_medium	False	False	BRA	Brazil	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
43	8	2	medium	0.67	high_or_medium	False	False	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
43	8	2	medium	0.67	high_or_medium	False	False	CZE	Czechia	none	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
43	8	2	medium	0.67	high_or_medium	False	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
43	8	2	medium	0.67	high_or_medium	False	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
43	8	2	medium	0.67	high_or_medium	False	False	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
43	8	2	medium	0.67	high_or_medium	False	False	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
43	8	2	medium	0.67	high_or_medium	False	False	JPN	Japan	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	compatible but bounded
43	8	2	medium	0.67	high_or_medium	False	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
43	8	2	medium	0.67	high_or_medium	False	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
43	8	2	medium	0.67	high_or_medium	False	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
44	8	2	medium	0.67	high_or_medium	True	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
44	8	2	medium	0.67	high_or_medium	True	False	BRA	Brazil	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
44	8	2	medium	0.67	high_or_medium	True	False	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
44	8	2	medium	0.67	high_or_medium	True	False	CZE	Czechia	none	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
44	8	2	medium	0.67	high_or_medium	True	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
44	8	2	medium	0.67	high_or_medium	True	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
44	8	2	medium	0.67	high_or_medium	True	False	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
44	8	2	medium	0.67	high_or_medium	True	False	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
44	8	2	medium	0.67	high_or_medium	True	False	JPN	Japan	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	compatible but bounded
44	8	2	medium	0.67	high_or_medium	True	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
44	8	2	medium	0.67	high_or_medium	True	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
44	8	2	medium	0.67	high_or_medium	True	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
45	8	2	medium	0.67	high_or_medium	True	True	AUS	Australia	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	biologically interesting but uncertain
45	8	2	medium	0.67	high_or_medium	True	True	BRA	Brazil	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
45	8	2	medium	0.67	high_or_medium	True	True	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
45	8	2	medium	0.67	high_or_medium	True	True	CZE	Czechia	none	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
45	8	2	medium	0.67	high_or_medium	True	True	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
45	8	2	medium	0.67	high_or_medium	True	True	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
45	8	2	medium	0.67	high_or_medium	True	True	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
45	8	2	medium	0.67	high_or_medium	True	True	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
45	8	2	medium	0.67	high_or_medium	True	True	JPN	Japan	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	compatible but bounded
45	8	2	medium	0.67	high_or_medium	True	True	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
45	8	2	medium	0.67	high_or_medium	True	True	NZL	New Zealand	recurrent_architecture	0	2	True	False	stage1_only	True	False	upward	compatible but bounded
45	8	2	medium	0.67	high_or_medium	True	True	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
46	8	2	medium	0.67	high_only	False	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
46	8	2	medium	0.67	high_only	False	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
46	8	2	medium	0.67	high_only	False	False	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
46	8	2	medium	0.67	high_only	False	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
46	8	2	medium	0.67	high_only	False	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
46	8	2	medium	0.67	high_only	False	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
46	8	2	medium	0.67	high_only	False	False	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
46	8	2	medium	0.67	high_only	False	False	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
46	8	2	medium	0.67	high_only	False	False	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
46	8	2	medium	0.67	high_only	False	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
46	8	2	medium	0.67	high_only	False	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
46	8	2	medium	0.67	high_only	False	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
47	8	2	medium	0.67	high_only	True	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
47	8	2	medium	0.67	high_only	True	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
47	8	2	medium	0.67	high_only	True	False	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
47	8	2	medium	0.67	high_only	True	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
47	8	2	medium	0.67	high_only	True	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
47	8	2	medium	0.67	high_only	True	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
47	8	2	medium	0.67	high_only	True	False	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
47	8	2	medium	0.67	high_only	True	False	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
47	8	2	medium	0.67	high_only	True	False	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
47	8	2	medium	0.67	high_only	True	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
47	8	2	medium	0.67	high_only	True	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
47	8	2	medium	0.67	high_only	True	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
48	8	2	medium	0.67	high_only	True	True	AUS	Australia	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	biologically interesting but uncertain
48	8	2	medium	0.67	high_only	True	True	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
48	8	2	medium	0.67	high_only	True	True	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
48	8	2	medium	0.67	high_only	True	True	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
48	8	2	medium	0.67	high_only	True	True	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
48	8	2	medium	0.67	high_only	True	True	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
48	8	2	medium	0.67	high_only	True	True	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
48	8	2	medium	0.67	high_only	True	True	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
48	8	2	medium	0.67	high_only	True	True	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
48	8	2	medium	0.67	high_only	True	True	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
48	8	2	medium	0.67	high_only	True	True	NZL	New Zealand	recurrent_architecture	0	2	True	False	stage1_only	True	False	upward	compatible but bounded
48	8	2	medium	0.67	high_only	True	True	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
49	8	2	strict	0.5	high_or_medium	False	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
49	8	2	strict	0.5	high_or_medium	False	False	BRA	Brazil	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
49	8	2	strict	0.5	high_or_medium	False	False	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
49	8	2	strict	0.5	high_or_medium	False	False	CZE	Czechia	none	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
49	8	2	strict	0.5	high_or_medium	False	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
49	8	2	strict	0.5	high_or_medium	False	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
49	8	2	strict	0.5	high_or_medium	False	False	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
49	8	2	strict	0.5	high_or_medium	False	False	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
49	8	2	strict	0.5	high_or_medium	False	False	JPN	Japan	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	compatible but bounded
49	8	2	strict	0.5	high_or_medium	False	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
49	8	2	strict	0.5	high_or_medium	False	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
49	8	2	strict	0.5	high_or_medium	False	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
50	8	2	strict	0.5	high_or_medium	True	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
50	8	2	strict	0.5	high_or_medium	True	False	BRA	Brazil	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
50	8	2	strict	0.5	high_or_medium	True	False	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
50	8	2	strict	0.5	high_or_medium	True	False	CZE	Czechia	none	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
50	8	2	strict	0.5	high_or_medium	True	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
50	8	2	strict	0.5	high_or_medium	True	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
50	8	2	strict	0.5	high_or_medium	True	False	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
50	8	2	strict	0.5	high_or_medium	True	False	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
50	8	2	strict	0.5	high_or_medium	True	False	JPN	Japan	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	compatible but bounded
50	8	2	strict	0.5	high_or_medium	True	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
50	8	2	strict	0.5	high_or_medium	True	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
50	8	2	strict	0.5	high_or_medium	True	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
51	8	2	strict	0.5	high_or_medium	True	True	AUS	Australia	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	biologically interesting but uncertain
51	8	2	strict	0.5	high_or_medium	True	True	BRA	Brazil	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
51	8	2	strict	0.5	high_or_medium	True	True	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
51	8	2	strict	0.5	high_or_medium	True	True	CZE	Czechia	none	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
51	8	2	strict	0.5	high_or_medium	True	True	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
51	8	2	strict	0.5	high_or_medium	True	True	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
51	8	2	strict	0.5	high_or_medium	True	True	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
51	8	2	strict	0.5	high_or_medium	True	True	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
51	8	2	strict	0.5	high_or_medium	True	True	JPN	Japan	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	compatible but bounded
51	8	2	strict	0.5	high_or_medium	True	True	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
51	8	2	strict	0.5	high_or_medium	True	True	NZL	New Zealand	recurrent_architecture	0	2	True	False	stage1_only	True	False	upward	compatible but bounded
51	8	2	strict	0.5	high_or_medium	True	True	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
52	8	2	strict	0.5	high_only	False	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
52	8	2	strict	0.5	high_only	False	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
52	8	2	strict	0.5	high_only	False	False	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
52	8	2	strict	0.5	high_only	False	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
52	8	2	strict	0.5	high_only	False	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
52	8	2	strict	0.5	high_only	False	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
52	8	2	strict	0.5	high_only	False	False	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
52	8	2	strict	0.5	high_only	False	False	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
52	8	2	strict	0.5	high_only	False	False	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
52	8	2	strict	0.5	high_only	False	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
52	8	2	strict	0.5	high_only	False	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
52	8	2	strict	0.5	high_only	False	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
53	8	2	strict	0.5	high_only	True	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
53	8	2	strict	0.5	high_only	True	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
53	8	2	strict	0.5	high_only	True	False	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
53	8	2	strict	0.5	high_only	True	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
53	8	2	strict	0.5	high_only	True	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
53	8	2	strict	0.5	high_only	True	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
53	8	2	strict	0.5	high_only	True	False	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
53	8	2	strict	0.5	high_only	True	False	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
53	8	2	strict	0.5	high_only	True	False	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
53	8	2	strict	0.5	high_only	True	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
53	8	2	strict	0.5	high_only	True	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
53	8	2	strict	0.5	high_only	True	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
54	8	2	strict	0.5	high_only	True	True	AUS	Australia	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	biologically interesting but uncertain
54	8	2	strict	0.5	high_only	True	True	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
54	8	2	strict	0.5	high_only	True	True	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
54	8	2	strict	0.5	high_only	True	True	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
54	8	2	strict	0.5	high_only	True	True	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
54	8	2	strict	0.5	high_only	True	True	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
54	8	2	strict	0.5	high_only	True	True	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
54	8	2	strict	0.5	high_only	True	True	GBR	United Kingdom	none	0	2	True	False	stage1_only	True	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
54	8	2	strict	0.5	high_only	True	True	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
54	8	2	strict	0.5	high_only	True	True	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
54	8	2	strict	0.5	high_only	True	True	NZL	New Zealand	recurrent_architecture	0	2	True	False	stage1_only	True	False	upward	compatible but bounded
54	8	2	strict	0.5	high_only	True	True	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
55	8	3	wide	1.0	high_or_medium	False	False	AUS	Australia	recurrent_architecture	0	2	False	False	fails_stage1	False	False	downward	biologically interesting but uncertain
