country_iso3	country_name	comparison_pre_epoch_id	comparison_post_epoch_id	sensitivity_model	delta_shift_applied_to_missing_probability	pre_missing_odds_multiplier	post_missing_odds_multiplier	odds_multiplier_log2_distance	pre_observed_interpretable_prevalence	post_observed_interpretable_prevalence	pre_continuity_corrected_reference_prevalence	post_continuity_corrected_reference_prevalence	pre_missing_probability_assumed	post_missing_probability_assumed	pre_adjusted_total_prevalence	post_adjusted_total_prevalence	baseline_delta_interpretable_only	adjusted_delta_total	baseline_sign	adjusted_sign	sign_changed	full_reversal
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	-0.15				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.06739130434782609	0.0	0.18239130434782608	0.038461538461538464	-0.14596273291925466	-0.14392976588628761	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	-0.1				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.11739130434782608	0.0	0.19405797101449274	0.038461538461538464	-0.14596273291925466	-0.15559643255295427	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	-0.05				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.16739130434782606	0.021428571428571422	0.20572463768115942	0.04835164835164835	-0.14596273291925466	-0.15737298932951108	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.0				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.21739130434782608	0.07142857142857142	0.21739130434782608	0.07142857142857142	-0.14596273291925466	-0.14596273291925466	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.05				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.2673913043478261	0.12142857142857143	0.22905797101449277	0.09450549450549452	-0.14596273291925466	-0.13455247650899826	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.1				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.3173913043478261	0.17142857142857143	0.24072463768115943	0.11758241758241758	-0.14596273291925466	-0.12314222009874184	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.15				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.3673913043478261	0.22142857142857142	0.2523913043478261	0.14065934065934066	-0.14596273291925466	-0.11173196368848543	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.2				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.4173913043478261	0.27142857142857146	0.26405797101449274	0.16373626373626377	-0.14596273291925466	-0.10032170727822898	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.25				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.46739130434782605	0.3214285714285714	0.2757246376811594	0.1868131868131868	-0.14596273291925466	-0.08891145086797261	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.3				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.5173913043478261	0.37142857142857144	0.2873913043478261	0.2098901098901099	-0.14596273291925466	-0.07750119445771622	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.35				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.567391304347826	0.4214285714285714	0.2990579710144928	0.23296703296703297	-0.14596273291925466	-0.0660909380474598	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.4				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.6173913043478261	0.4714285714285714	0.3107246376811594	0.256043956043956	-0.14596273291925466	-0.054680681637203354	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.45				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.6673913043478261	0.5214285714285715	0.3223913043478261	0.27912087912087913	-0.14596273291925466	-0.04327042522694696	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.5				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.717391304347826	0.5714285714285714	0.3340579710144927	0.3021978021978022	-0.14596273291925466	-0.031860168816690515	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.55				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.7673913043478261	0.6214285714285714	0.3457246376811594	0.3252747252747253	-0.14596273291925466	-0.020449912406434123	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.6				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.817391304347826	0.6714285714285714	0.35739130434782607	0.34835164835164834	-0.14596273291925466	-0.009039655996177731	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.65				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.8673913043478261	0.7214285714285714	0.3690579710144927	0.3714285714285714	-0.14596273291925466	0.0023706004140786607	decrease	increase	True	True
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.7				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.917391304347826	0.7714285714285714	0.3807246376811594	0.3945054945054945	-0.14596273291925466	0.013780856824335108	decrease	increase	True	True
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.75				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.967391304347826	0.8214285714285714	0.39239130434782604	0.4175824175824176	-0.14596273291925466	0.025191113234591556	decrease	increase	True	True
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.8				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	1.0	0.8714285714285714	0.4	0.44065934065934065	-0.14596273291925466	0.040659340659340626	decrease	increase	True	True
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.85				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	1.0	0.9214285714285714	0.4	0.46373626373626375	-0.14596273291925466	0.06373626373626373	decrease	increase	True	True
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.9				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	1.0	0.9714285714285714	0.4	0.4868131868131868	-0.14596273291925466	0.08681318681318678	decrease	increase	True	True
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	0.95				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	1.0	1.0	0.4	0.5	-0.14596273291925466	0.09999999999999998	decrease	increase	True	True
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	additive_probability_offset	1.0				0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	1.0	1.0	0.4	0.5	-0.14596273291925466	0.09999999999999998	decrease	increase	True	True
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		0.25	0.25	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.0691823899371069	0.02304147465437788	0.18280922431865826	0.04909606522509749	-0.14596273291925466	-0.13371315909356077	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		0.25	0.5	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.0691823899371069	0.04504504504504504	0.18280922431865826	0.059251559251559255	-0.14596273291925466	-0.123557665067099	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		0.25	1.0	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.0691823899371069	0.08620689655172414	0.18280922431865826	0.07824933687002653	-0.14596273291925466	-0.10455988744863173	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		0.25	2.0	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.0691823899371069	0.15873015873015875	0.18280922431865826	0.11172161172161174	-0.14596273291925466	-0.07108761259704652	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		0.25	4.0	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.0691823899371069	0.27397260273972607	0.18280922431865826	0.16491043203371974	-0.14596273291925466	-0.017898792284938514	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		0.25	8.0	3.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.0691823899371069	0.43010752688172044	0.18280922431865826	0.2369727047146402	-0.14596273291925466	0.05416348039598193	decrease	increase	True	True
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		0.5	0.25	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.12941176470588234	0.02304147465437788	0.19686274509803922	0.04909606522509749	-0.14596273291925466	-0.14776667987294173	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		0.5	0.5	1.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.12941176470588234	0.04504504504504504	0.19686274509803922	0.059251559251559255	-0.14596273291925466	-0.13761118584647997	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		0.5	1.0	1.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.12941176470588234	0.08620689655172414	0.19686274509803922	0.07824933687002653	-0.14596273291925466	-0.1186134082280127	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		0.5	2.0	1.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.12941176470588234	0.15873015873015875	0.19686274509803922	0.11172161172161174	-0.14596273291925466	-0.08514113337642748	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		0.5	4.0	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.12941176470588234	0.27397260273972607	0.19686274509803922	0.16491043203371974	-0.14596273291925466	-0.031952313064319476	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		0.5	8.0	3.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.12941176470588234	0.43010752688172044	0.19686274509803922	0.2369727047146402	-0.14596273291925466	0.040109959616600965	decrease	increase	True	True
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		1.0	0.25	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.22916666666666663	0.02304147465437788	0.22013888888888886	0.04909606522509749	-0.14596273291925466	-0.17104282366379137	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		1.0	0.5	1.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.22916666666666663	0.04504504504504504	0.22013888888888886	0.059251559251559255	-0.14596273291925466	-0.1608873296373296	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		1.0	1.0	0.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.22916666666666663	0.08620689655172414	0.22013888888888886	0.07824933687002653	-0.14596273291925466	-0.14188955201886233	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		1.0	2.0	1.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.22916666666666663	0.15873015873015875	0.22013888888888886	0.11172161172161174	-0.14596273291925466	-0.10841727716727712	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		1.0	4.0	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.22916666666666663	0.27397260273972607	0.22013888888888886	0.16491043203371974	-0.14596273291925466	-0.05522845685516911	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		1.0	8.0	3.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.22916666666666663	0.43010752688172044	0.22013888888888886	0.2369727047146402	-0.14596273291925466	0.01683381582575133	decrease	increase	True	True
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		2.0	0.25	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.37288135593220334	0.02304147465437788	0.2536723163841808	0.04909606522509749	-0.14596273291925466	-0.20457625115908332	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		2.0	0.5	1.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.37288135593220334	0.04504504504504504	0.2536723163841808	0.059251559251559255	-0.14596273291925466	-0.19442075713262155	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		2.0	1.0	1.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.37288135593220334	0.08620689655172414	0.2536723163841808	0.07824933687002653	-0.14596273291925466	-0.17542297951415428	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		2.0	2.0	1.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.37288135593220334	0.15873015873015875	0.2536723163841808	0.11172161172161174	-0.14596273291925466	-0.14195070466256907	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		2.0	4.0	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.37288135593220334	0.27397260273972607	0.2536723163841808	0.16491043203371974	-0.14596273291925466	-0.08876188435046106	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		2.0	8.0	3.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.37288135593220334	0.43010752688172044	0.2536723163841808	0.2369727047146402	-0.14596273291925466	-0.01669961166954062	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		4.0	0.25	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.5432098765432098	0.02304147465437788	0.2934156378600823	0.04909606522509749	-0.14596273291925466	-0.2443195726349848	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		4.0	0.5	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.5432098765432098	0.04504504504504504	0.2934156378600823	0.059251559251559255	-0.14596273291925466	-0.23416407860852304	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		4.0	1.0	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.5432098765432098	0.08620689655172414	0.2934156378600823	0.07824933687002653	-0.14596273291925466	-0.21516630099005576	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		4.0	2.0	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.5432098765432098	0.15873015873015875	0.2934156378600823	0.11172161172161174	-0.14596273291925466	-0.18169402613847055	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		4.0	4.0	2.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.5432098765432098	0.27397260273972607	0.2934156378600823	0.16491043203371974	-0.14596273291925466	-0.12850520582636255	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		4.0	8.0	3.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.5432098765432098	0.43010752688172044	0.2934156378600823	0.2369727047146402	-0.14596273291925466	-0.056442933145442103	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		8.0	0.25	3.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.704	0.02304147465437788	0.33093333333333336	0.04909606522509749	-0.14596273291925466	-0.28183726810823584	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		8.0	0.5	3.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.704	0.04504504504504504	0.33093333333333336	0.059251559251559255	-0.14596273291925466	-0.2716817740817741	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		8.0	1.0	3.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.704	0.08620689655172414	0.33093333333333336	0.07824933687002653	-0.14596273291925466	-0.25268399646330686	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		8.0	2.0	3.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.704	0.15873015873015875	0.33093333333333336	0.11172161172161174	-0.14596273291925466	-0.21921172161172162	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		8.0	4.0	3.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.704	0.27397260273972607	0.33093333333333336	0.16491043203371974	-0.14596273291925466	-0.1660229012996136	decrease	decrease	False	False
JPN	Japan	jpn_pre2012_mixed_ap	jpn_ap_without_prn	odds_multiplier_pattern_mixture		8.0	8.0	3.0	0.21739130434782608	0.07142857142857142	0.22916666666666666	0.08620689655172414	0.704	0.43010752688172044	0.33093333333333336	0.2369727047146402	-0.14596273291925466	-0.09396062861869317	decrease	decrease	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-1.0				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.0	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.95				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.0	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.9				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.0	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.85				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.0	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.8				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.0	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.75				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.0	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.7				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.0	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.65				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.0	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.6				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.0	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.55				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.0	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.5				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.0	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.45				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.0009803921568627416	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.4				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.05098039215686273	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.35				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.10098039215686277	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.3				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.15098039215686276	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.25				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.20098039215686275	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.2				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.25098039215686274	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.15				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.3009803921568628	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.1				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.3509803921568627	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	-0.05				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.40098039215686276	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	0.0				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.0	0.45098039215686275	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	0.05				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.05	0.5009803921568627	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	0.1				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.1	0.5509803921568628	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	0.15				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.15	0.6009803921568627	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	0.2				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.2	0.6509803921568628	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	0.25				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.25	0.7009803921568627	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	0.3				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.3	0.7509803921568627	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	0.35				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.35	0.8009803921568628	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	0.4				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.4	0.8509803921568628	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	0.45				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.45	0.9009803921568628	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	0.5				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.5	0.9509803921568627	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
NZL	New Zealand	nzl_wp_only	nzl_ap_with_prn	additive_probability_offset	0.55				0.0	0.45098039215686275	0.038461538461538464	0.4519230769230769	0.55	1.0	0.0	0.45098039215686275	0.45098039215686275	0.45098039215686275	increase	increase	False	False
