row_type	sample_id_canonical	country_iso3	country_program_target	epoch_id	epoch_label	base_block_id	base_block_level	subblock_id	subblock_level	base_block_size	subblock_size	dominant_block_flag	bioproject_accession	study_accession	year	month	week_key	collection_date_raw	prn_interpretable	prn_disrupted	prn_event_id	comparison_id	country_name	epoch_slot	block_id	block_level	block_total_samples	block_interpretable_samples	block_disrupted_samples	block_total_share	block_interpretable_share	block_disrupted_share	block_is_dominant
sample_block_assignment	SAMEA751415	FRA	fra_ap_mixed			PRJEB2274	bioproject_accession	PRJEB2274::year=2005	base_block_plus_year	270.0	10.0	True	PRJEB2274	PRJEB2274	2005			2005	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751417	FRA	fra_ap_mixed			PRJEB2274	bioproject_accession	PRJEB2274::year=2007	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	2007			2007	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751421	AUS	aus_transition_mixed	aus_transition_mixed	Booster-only acellular transition period	PRJEB2274	bioproject_accession	PRJEB2274::year=1998	base_block_plus_year	270.0	11.0	True		PRJEB2274	1998			1998	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751423	GBR	gbr_ap_prn_positive			PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270.0	20.0	True	PRJEB2274	PRJEB2274	2004			2004	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751424	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1949	base_block_plus_year	270.0	2.0	True	PRJEB2274	PRJEB2274	1949			1949	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751425	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1947	base_block_plus_year	270.0	1.0	True	PRJEB2274	PRJEB2274	1947			1947	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751426	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270.0	18.0	True		PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751428	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2005	base_block_plus_year	270.0	10.0	True	PRJEB2274	PRJEB2274	2005			2005	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751429	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270.0	20.0	True	PRJEB2274	PRJEB2274	2004			2004	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751430	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1946	base_block_plus_year	270.0	2.0	True	PRJEB2274	PRJEB2274	1946			1946	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751431	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1942	base_block_plus_year	270.0	1.0	True	PRJEB2274	PRJEB2274	1942			1942	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751432	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1920	base_block_plus_year	270.0	1.0	True	PRJEB2274	PRJEB2274	1920			1920	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751433	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2002	base_block_plus_year	270.0	15.0	True	PRJEB2274	PRJEB2274	2002			2002	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751434	USA	usa_wp_only	usa_wp_only	Whole-cell routine vaccination era	PRJEB2274	bioproject_accession	PRJEB2274::year=1978	base_block_plus_year	270.0	2.0	True	PRJEB2274	PRJEB2274	1978			1978	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751435	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2005	base_block_plus_year	270.0	10.0	True	PRJEB2274	PRJEB2274	2005			2005	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751437	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2003	base_block_plus_year	270.0	13.0	True	PRJEB2274	PRJEB2274	2003			2003	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751438	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2000	base_block_plus_year	270.0	19.0	True	PRJEB2274	PRJEB2274	2000			2000	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751439	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2000	base_block_plus_year	270.0	19.0	True	PRJEB2274	PRJEB2274	2000			2000	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751440	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=1999	base_block_plus_year	270.0	14.0	True	PRJEB2274	PRJEB2274	1999			1999	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751441	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=1999	base_block_plus_year	270.0	14.0	True	PRJEB2274	PRJEB2274	1999			1999	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751442	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2003	base_block_plus_year	270.0	13.0	True		PRJEB2274	2003			2003	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751443	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=1999	base_block_plus_year	270.0	14.0	True	PRJEB2274	PRJEB2274	1999			1999	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751444	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=1998	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	1998			1998	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751445	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=1998	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	1998			1998	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751446	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=1997	base_block_plus_year	270.0	6.0	True	PRJEB2274	PRJEB2274	1997			1997	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751447	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=1991	base_block_plus_year	270.0	4.0	True	PRJEB2274	PRJEB2274	1991			1991	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751448	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=1991	base_block_plus_year	270.0	4.0	True	PRJEB2274	PRJEB2274	1991			1991	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751449	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270.0	14.0	True		PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751450	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270.0	14.0	True		PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751451	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=1988	base_block_plus_year	270.0	2.0	True	PRJEB2274	PRJEB2274	1988			1988	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751452	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1995	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	1995			1995	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751453	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270.0	14.0	True		PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751454	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2005	base_block_plus_year	270.0	10.0	True	PRJEB2274	PRJEB2274	2005			2005	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751455	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270.0	18.0	True		PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751456	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2006	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	2006			2006	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751457	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2005	base_block_plus_year	270.0	10.0	True	PRJEB2274	PRJEB2274	2005			2005	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751458	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2003	base_block_plus_year	270.0	13.0	True	PRJEB2274	PRJEB2274	2003			2003	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751459	AUS	aus_ap_with_prn	aus_ap_with_prn	All-dose acellular era with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2007	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	2007			2007	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751460	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270.0	20.0	True	PRJEB2274	PRJEB2274	2004			2004	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751461	CAN				PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270.0	18.0	True	PRJEB2274	PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751462	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1983	base_block_plus_year	270.0	1.0	True	PRJEB2274	PRJEB2274	1983			1983	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751463	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1998	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	1998			1998	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751464	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270.0	18.0	True	PRJEB2274	PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751465	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=2003	base_block_plus_year	270.0	13.0	True	PRJEB2274	PRJEB2274	2003			2003	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751466	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2007	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	2007			2007	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751467	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2006	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	2006			2006	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751468	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1982	base_block_plus_year	270.0	5.0	True	PRJEB2274	PRJEB2274	1982			1982	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751469	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1982	base_block_plus_year	270.0	5.0	True	PRJEB2274	PRJEB2274	1982			1982	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751470	AUS	aus_transition_mixed	aus_transition_mixed	Booster-only acellular transition period	PRJEB2274	bioproject_accession	PRJEB2274::year=1997	base_block_plus_year	270.0	6.0	True	PRJEB2274	PRJEB2274	1997			1997	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751471	AUS	aus_ap_with_prn	aus_ap_with_prn	All-dose acellular era with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2006	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	2006			2006	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751472	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1995	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	1995			1995	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751473	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1995	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	1995			1995	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751474	AUS	aus_ap_with_prn	aus_ap_with_prn	All-dose acellular era with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2002	base_block_plus_year	270.0	15.0	True	PRJEB2274	PRJEB2274	2002			2002	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751475	AUS	aus_ap_with_prn	aus_ap_with_prn	All-dose acellular era with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2000	base_block_plus_year	270.0	19.0	True	PRJEB2274	PRJEB2274	2000			2000	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751476	AUS	aus_ap_with_prn	aus_ap_with_prn	All-dose acellular era with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270.0	20.0	True	PRJEB2274	PRJEB2274	2004			2004	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751477	AUS	aus_ap_with_prn	aus_ap_with_prn	All-dose acellular era with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270.0	20.0	True	PRJEB2274	PRJEB2274	2004			2004	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751478	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1967	base_block_plus_year	270.0	1.0	True		PRJEB2274	1967			1967	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751479	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1989	base_block_plus_year	270.0	4.0	True	PRJEB2274	PRJEB2274	1989			1989	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751480	AUS	aus_ap_with_prn	aus_ap_with_prn	All-dose acellular era with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2007	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	2007			2007	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751481	GBR	gbr_wp_only			PRJEB2274	bioproject_accession	PRJEB2274::year=1979	base_block_plus_year	270.0	1.0	True	PRJEB2274	PRJEB2274	1979			1979	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751482	ARG				PRJEB2274	bioproject_accession	PRJEB2274::year=1969	base_block_plus_year	270.0	1.0	True	PRJEB2274	PRJEB2274	1969			1969	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751484	NLD				PRJEB2274	bioproject_accession	PRJEB2274::year=1954	base_block_plus_year	270.0	1.0	True	PRJEB2274	PRJEB2274	1954			1954	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751485	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270.0	20.0	True		PRJEB2274	2004			2004	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751486	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2004	base_block_plus_year	270.0	20.0	True	PRJEB2274	PRJEB2274	2004			2004	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751487	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2002	base_block_plus_year	270.0	15.0	True	PRJEB2274	PRJEB2274	2002			2002	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751488	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2003	base_block_plus_year	270.0	13.0	True	PRJEB2274	PRJEB2274	2003			2003	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751489	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=1999	base_block_plus_year	270.0	14.0	True	PRJEB2274	PRJEB2274	1999			1999	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751490	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2001	base_block_plus_year	270.0	18.0	True	PRJEB2274	PRJEB2274	2001			2001	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751491	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=1998	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	1998			1998	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751492	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=1999	base_block_plus_year	270.0	14.0	True	PRJEB2274	PRJEB2274	1999			1999	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751493	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=1995	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	1995			1995	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751494	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2007	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	2007			2007	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751496	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270.0	14.0	True		PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751497	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270.0	14.0	True	PRJEB2274	PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751498	ITA				PRJEB2274	bioproject_accession	PRJEB2274::year=1994	base_block_plus_year	270.0	14.0	True		PRJEB2274	1994			1994	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751499	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1982	base_block_plus_year	270.0	5.0	True	PRJEB2274	PRJEB2274	1982			1982	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751500	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1996	base_block_plus_year	270.0	5.0	True	PRJEB2274	PRJEB2274	1996			1996	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751501	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1989	base_block_plus_year	270.0	4.0	True		PRJEB2274	1989			1989	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751502	AUS	aus_transition_mixed	aus_transition_mixed	Booster-only acellular transition period	PRJEB2274	bioproject_accession	PRJEB2274::year=1998	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	1998			1998	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751503	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=1992	base_block_plus_year	270.0	2.0	True	PRJEB2274	PRJEB2274	1992			1992	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751504	TWN				PRJEB2274	bioproject_accession	PRJEB2274::year=2003	base_block_plus_year	270.0	13.0	True	PRJEB2274	PRJEB2274	2003			2003	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751505	NLD				PRJEB2274	bioproject_accession	PRJEB2274::year=1952	base_block_plus_year	270.0	1.0	True	PRJEB2274	PRJEB2274	1952			1952	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751506	AUS	aus_ap_with_prn	aus_ap_with_prn	All-dose acellular era with PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=2002	base_block_plus_year	270.0	15.0	True	PRJEB2274	PRJEB2274	2002			2002	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751507	AUS				PRJEB2274	bioproject_accession	PRJEB2274	base_block_only	270.0	3.0	True	PRJEB2274	PRJEB2274				1900/2014	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751508	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1971	base_block_plus_year	270.0	3.0	True	PRJEB2274	PRJEB2274	1971			1971	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751509	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1971	base_block_plus_year	270.0	3.0	True	PRJEB2274	PRJEB2274	1971			1971	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751510	AUS	aus_transition_mixed	aus_transition_mixed	Booster-only acellular transition period	PRJEB2274	bioproject_accession	PRJEB2274::year=1997	base_block_plus_year	270.0	6.0	True	PRJEB2274	PRJEB2274	1997			1997	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751511	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1977	base_block_plus_year	270.0	8.0	True	PRJEB2274	PRJEB2274	1977			1977	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751512	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1977	base_block_plus_year	270.0	8.0	True	PRJEB2274	PRJEB2274	1977			1977	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751513	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1974	base_block_plus_year	270.0	2.0	True	PRJEB2274	PRJEB2274	1974			1974	True	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751514	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1989	base_block_plus_year	270.0	4.0	True	PRJEB2274	PRJEB2274	1989			1989	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751515	AUS	aus_transition_mixed	aus_transition_mixed	Booster-only acellular transition period	PRJEB2274	bioproject_accession	PRJEB2274::year=1997	base_block_plus_year	270.0	6.0	True	PRJEB2274	PRJEB2274	1997			1997	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751516	ARG				PRJEB2274	bioproject_accession	PRJEB2274	base_block_only	270.0	3.0	True	PRJEB2274	PRJEB2274				1900/2014	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751517	ARG				PRJEB2274	bioproject_accession	PRJEB2274::year=2003	base_block_plus_year	270.0	13.0	True	PRJEB2274	PRJEB2274	2003			2003	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751518	ARG				PRJEB2274	bioproject_accession	PRJEB2274::year=2006	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	2006			2006	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751519	ARG				PRJEB2274	bioproject_accession	PRJEB2274::year=2007	base_block_plus_year	270.0	11.0	True	PRJEB2274	PRJEB2274	2007			2007	False	False	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751520	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1989	base_block_plus_year	270.0	4.0	True	PRJEB2274	PRJEB2274	1989			1989	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751521	AUS	aus_wp_only	aus_wp_only	Whole-cell era	PRJEB2274	bioproject_accession	PRJEB2274::year=1990	base_block_plus_year	270.0	2.0	True	PRJEB2274	PRJEB2274	1990			1990	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMEA751522	JPN	jpn_pre2012_mixed_ap	jpn_pre2012_mixed_ap	Historical acellular era with mixed PRN exposure	PRJEB2274	bioproject_accession	PRJEB2274::year=1996	base_block_plus_year	270.0	5.0	True	PRJEB2274	PRJEB2274	1996			1996	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMN02360353					singleton:SAMN02360353	sample_id_canonical_singleton	singleton:SAMN02360353	base_block_only	1.0	1.0	False							True	False	prn_evt_intact												
sample_block_assignment	SAMN02436196					singleton:SAMN02436196	sample_id_canonical_singleton	singleton:SAMN02436196	base_block_only	1.0	1.0	False							True	False	prn_evt_intact												
sample_block_assignment	SAMN02436197					singleton:SAMN02436197	sample_id_canonical_singleton	singleton:SAMN02436197	base_block_only	1.0	1.0	False							True	False	prn_evt_intact												
sample_block_assignment	SAMN02436198					singleton:SAMN02436198	sample_id_canonical_singleton	singleton:SAMN02436198	base_block_only	1.0	1.0	False							False	False	prn_evt_fragmented_contigs												
sample_block_assignment	SAMN02436199					singleton:SAMN02436199	sample_id_canonical_singleton	singleton:SAMN02436199	base_block_only	1.0	1.0	False							True	False	prn_evt_intact												
sample_block_assignment	SAMN02436200					singleton:SAMN02436200	sample_id_canonical_singleton	singleton:SAMN02436200	base_block_only	1.0	1.0	False							True	True	prn_evt_coding_disrupted_is481__is481__gap1045												
sample_block_assignment	SAMN02436201					singleton:SAMN02436201	sample_id_canonical_singleton	singleton:SAMN02436201	base_block_only	1.0	1.0	False							True	False	prn_evt_intact												
sample_block_assignment	SAMN02436202					singleton:SAMN02436202	sample_id_canonical_singleton	singleton:SAMN02436202	base_block_only	1.0	1.0	False							True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
